page_id,topic_kw,value
463,city,0.015803441
463,information,0.0065750303
463,services,0.0057657845
463,people,0.0055588526
463,support,0.0046505616
463,public,0.004602652
463,permit,0.0042638523
463,building,0.004248097
463,page,0.0041442188
464,melbourne,0.019668546
464,city,0.015803441
464,information,0.0065750303
464,services,0.0057657845
464,people,0.0055588526
464,support,0.0046505616
464,public,0.004602652
464,permit,0.0042638523
464,building,0.004248097
464,page,0.0041442188
465,melbourne,0.030578641
465,city,0.023179527
465,information,0.00541173
465,food,0.0049132993
465,business,0.0046947356
465,support,0.004507689
465,people,0.0039867903
465,event,0.003977593
465,public,0.0036904393
465,street,0.0036702175
466,permit,0.01318807
466,melbourne,0.010147031
466,city,0.009375774
466,street,0.006391573
466,information,0.00587218
466,application,0.0057402533
466,property,0.0052263527
466,permits,0.0045323055
466,need,0.0044949697
466,public,0.0044450723
467,city,0.018698098
467,melbourne,0.009051568
467,business,0.008076921
467,public,0.007306069
467,information,0.0062345387
467,people,0.0050171274
467,content,0.003941439
467,works,0.003911929
467,need,0.003718634
467,page,0.0035947294
468,melbourne,0.025119096
468,city,0.017218273
468,business,0.006652567
468,information,0.005766216
468,support,0.004920775
468,businesses,0.0048326133
468,street,0.003941561
468,waste,0.0037711132
468,program,0.0035020723
468,planning,0.003385934
469,city,0.02566961
469,melbourne,0.02273015
469,building,0.0120266825
469,information,0.010483041
469,permit,0.0076443707
469,planning,0.0066422834
469,data,0.006294512
469,required,0.0051633343
469,application,0.004991627
469,form,0.0044635134
470,melbourne,0.0109779965
470,city,0.00948143
470,street,0.0078091514
470,building,0.0070028156
470,venue,0.0060860985
470,project,0.004222442
470,–,0.0038962974
470,public,0.0037432548
470,plan,0.0037055789
470,grants,0.0036462878
471,city,0.02566961
471,melbourne,0.02273015
471,building,0.0120266825
471,information,0.010483041
471,permit,0.0076443707
471,planning,0.0066422834
471,data,0.006294512
471,required,0.0051633343
471,application,0.004991627
471,form,0.0044635134
472,melbourne,0.010964337
472,city,0.0081235375
472,planning,0.007489962
472,business,0.0049434607
472,permit,0.0045147147
472,people,0.004446301
472,water,0.0037377414
472,access,0.0034513297
472,bells,0.0033921618
472,event,0.003358914
473,melbourne,0.019184593
473,city,0.017226757
473,street,0.011890962
473,business,0.0050827083
473,permit,0.004780488
473,food,0.0044606975
473,project,0.004304949
473,parking,0.0042825215
473,urban,0.003790279
473,community,0.0036220844
474,melbourne,0.016723797
474,city,0.010645355
474,parking,0.010273107
474,street,0.008560724
474,permit,0.008524456
474,2,0.0052063954
474,people,0.00520521
474,information,0.005142249
474,garden,0.0039956025
474,homelessness,0.0038052197
475,melbourne,0.023671543
475,city,0.014660326
475,community,0.007215537
475,heritage,0.006716662
475,people,0.0062401276
475,market,0.005660206
475,street,0.005517966
475,share,0.005248014
475,permit,0.004844083
475,content,0.004410229
476,city,0.023222376
476,melbourne,0.02159244
476,permit,0.012054403
476,parking,0.0067493487
476,community,0.0059976033
476,public,0.0057291742
476,people,0.0045706374
476,new,0.0044092517
476,business,0.004364436
476,building,0.0043488094
477,city,0.023222376
477,melbourne,0.02159244
477,permit,0.012054403
477,parking,0.0067493487
477,community,0.0059976033
477,public,0.0057291742
477,people,0.0045706374
477,new,0.0044092517
477,business,0.004364436
477,building,0.0043488094
478,melbourne,0.02812381
478,city,0.019160064
478,planning,0.017987965
478,design,0.0070415316
478,building,0.0064896923
478,permit,0.0055329865
478,project,0.0054031936
478,applications,0.004839303
478,information,0.0044800993
478,services,0.004268556
479,melbourne,0.012968089
479,city,0.011136361
479,new,0.0051226364
479,information,0.0050816275
479,building,0.0047002677
479,s,0.0041663996
479,–,0.004018819
479,share,0.004015833
479,page,0.003997285
479,apply,0.003804637
480,melbourne,0.023864675
480,city,0.011463315
480,community,0.004591528
480,people,0.0041690352
480,support,0.0038210065
480,page,0.0037619814
480,water,0.003761751
480,share,0.0037343933
480,s,0.0036630533
480,year,0.0035961266
481,booking,0.016236033
481,form,0.014665601
481,regular,0.014160678
481,users,0.013668079
481,melbourne,0.012037474
481,kb,0.011381376
481,doc,0.009114595
481,casual,0.008273202
481,city,0.0071680034
481,hours,0.006970968
482,melbourne,0.02249184
482,city,0.011841919
482,community,0.006553724
482,event,0.0049133026
482,events,0.0039401394
482,parking,0.003816712
482,available,0.0037365656
482,venue,0.003689707
482,free,0.0035372574
482,waste,0.0034165864
483,city,0.01740772
483,melbourne,0.014806136
483,permit,0.0066317404
483,application,0.006439543
483,business,0.0055139507
483,–,0.004875045
483,street,0.0048621437
483,information,0.0048486697
483,parking,0.0048113517
483,public,0.004621153
484,melbourne,0.0109779965
484,city,0.00948143
484,street,0.0078091514
484,building,0.0070028156
484,venue,0.0060860985
484,project,0.004222442
484,–,0.0038962974
484,public,0.0037432548
484,plan,0.0037055789
484,grants,0.0036462878
485,melbourne,0.025119096
485,city,0.017218273
485,business,0.006652567
485,information,0.005766216
485,support,0.004920775
485,businesses,0.0048326133
485,street,0.003941561
485,waste,0.0037711132
485,program,0.0035020723
485,planning,0.003385934
486,melbourne,0.016723797
486,city,0.010645355
486,parking,0.010273107
486,street,0.008560724
486,permit,0.008524456
486,2,0.0052063954
486,people,0.00520521
486,information,0.005142249
486,garden,0.0039956025
486,homelessness,0.0038052197
487,city,0.015711872
487,melbourne,0.013176517
487,food,0.010540269
487,information,0.0052079773
487,–,0.0048694755
487,need,0.004763736
487,business,0.0046980917
487,share,0.00406766
487,public,0.0040547457
487,page,0.0038693366
488,melbourne,0.011678631
488,city,0.0071258424
488,planning,0.0053682565
488,program,0.0044835773
488,children,0.0042961095
488,marina,0.0042139087
488,people,0.0042081634
488,community,0.004050791
488,new,0.0039287447
488,artists,0.003815973
489,city,0.023222376
489,melbourne,0.02159244
489,permit,0.012054403
489,parking,0.0067493487
489,community,0.0059976033
489,public,0.0057291742
489,people,0.0045706374
489,new,0.0044092517
489,business,0.004364436
489,building,0.0043488094
490,melbourne,0.01860977
490,city,0.013051031
490,water,0.005688678
490,people,0.005133335
490,street,0.004458912
490,community,0.0044245454
490,page,0.0041500623
490,information,0.004067888
490,animal,0.0037613546
490,business,0.0037414955
491,melbourne,0.030578641
491,city,0.023179527
491,information,0.00541173
491,food,0.0049132993
491,business,0.0046947356
491,support,0.004507689
491,people,0.0039867903
491,event,0.003977593
491,public,0.0036904393
491,street,0.0036702175
492,city,0.023222376
492,melbourne,0.02159244
492,permit,0.012054403
492,parking,0.0067493487
492,community,0.0059976033
492,public,0.0057291742
492,people,0.0045706374
492,new,0.0044092517
492,business,0.004364436
492,building,0.0043488094
493,melbourne,0.02812381
493,city,0.019160064
493,planning,0.017987965
493,design,0.0070415316
493,building,0.0064896923
493,permit,0.0055329865
493,project,0.0054031936
493,applications,0.004839303
493,information,0.0044800993
493,services,0.004268556
494,melbourne,0.012956388
494,rates,0.0063623837
494,city,0.0059510516
494,booking,0.005658297
494,public,0.0052834013
494,rate,0.005096534
494,discount,0.0050034965
494,form,0.004911251
494,regular,0.0046906793
494,users,0.0044698417
495,melbourne,0.013480822
495,city,0.0092607085
495,people,0.007553305
495,market,0.0066487766
495,community,0.005886425
495,–,0.0051086443
495,services,0.004983683
495,aboriginal,0.004648858
495,use,0.004564737
495,support,0.004272481
496,melbourne,0.01181425
496,city,0.009119571
496,community,0.0069088107
496,booking,0.006759454
496,form,0.006460903
496,room,0.006025306
496,building,0.005331553
496,kb,0.0047151665
496,services,0.004203692
496,online,0.003970295
497,permit,0.015473449
497,melbourne,0.011592757
497,place,0.009310612
497,street,0.0076335086
497,skip,0.007487662
497,city,0.0068023447
497,parking,0.006172658
497,bin,0.0053082313
497,container,0.0049059307
497,heritage,0.004719092
498,melbourne,0.02249184
498,city,0.011841919
498,community,0.006553724
498,event,0.0049133026
498,events,0.0039401394
498,parking,0.003816712
498,available,0.0037365656
498,venue,0.003689707
498,free,0.0035372574
498,waste,0.0034165864
499,melbourne,0.016629493
499,city,0.013964075
499,energy,0.0066280393
499,permit,0.0060425736
499,care,0.0060193096
499,children,0.005478956
499,people,0.005308295
499,services,0.00515213
499,program,0.0049498645
499,community,0.0048510144
500,city,0.015670003
500,melbourne,0.01200377
500,people,0.00943787
500,services,0.007289141
500,waste,0.0071757073
500,support,0.0066283518
500,place,0.0062897797
500,community,0.006024363
500,heritage,0.0051379898
500,health,0.004282498
501,city,0.023222376
501,melbourne,0.02159244
501,permit,0.012054403
501,parking,0.0067493487
501,community,0.0059976033
501,public,0.0057291742
501,people,0.0045706374
501,new,0.0044092517
501,business,0.004364436
501,building,0.0043488094
502,city,0.012800765
502,melbourne,0.011244797
502,business,0.007996547
502,permit,0.0070907217
502,need,0.0055495594
502,use,0.005453978
502,parking,0.005201939
502,support,0.004983834
502,council,0.0046356893
502,food,0.004431231
503,parking,0.0205118
503,heritage,0.010822271
503,city,0.010168449
503,melbourne,0.010124282
503,time,0.007473331
503,street,0.0059896517
503,information,0.0049714763
503,pay,0.004958074
503,park,0.0046617095
503,victoria,0.0046421485
504,melbourne,0.015409922
504,city,0.0118637355
504,building,0.011755831
504,community,0.010445781
504,street,0.007555796
504,new,0.0053180656
504,public,0.005298525
504,works,0.00471316
504,content,0.004220059
504,page,0.0040902155
505,city,0.015670003
505,melbourne,0.01200377
505,people,0.00943787
505,services,0.007289141
505,waste,0.0071757073
505,support,0.0066283518
505,place,0.0062897797
505,community,0.006024363
505,heritage,0.0051379898
505,health,0.004282498
506,melbourne,0.014609116
506,city,0.011814715
506,community,0.0060454826
506,space,0.0056731203
506,public,0.00550941
506,new,0.005093718
506,plan,0.004284692
506,people,0.004174097
506,spaces,0.00404485
506,support,0.0037088878
507,melbourne,0.015990093
507,city,0.010845749
507,plan,0.0072373417
507,food,0.0064615626
507,community,0.0061961645
507,safety,0.005996659
507,share,0.005011299
507,page,0.00480784
507,people,0.004739257
507,waste,0.0046301335
508,melbourne,0.01860977
508,city,0.013051031
508,water,0.005688678
508,people,0.005133335
508,street,0.004458912
508,community,0.0044245454
508,page,0.0041500623
508,information,0.004067888
508,animal,0.0037613546
508,business,0.0037414955
509,booking,0.016236033
509,form,0.014665601
509,regular,0.014160678
509,users,0.013668079
509,melbourne,0.012037474
509,kb,0.011381376
509,doc,0.009114595
509,casual,0.008273202
509,city,0.0071680034
509,hours,0.006970968
510,melbourne,0.015409922
510,city,0.0118637355
510,building,0.011755831
510,community,0.010445781
510,street,0.007555796
510,new,0.0053180656
510,public,0.005298525
510,works,0.00471316
510,content,0.004220059
510,page,0.0040902155
511,melbourne,0.023671543
511,city,0.014660326
511,community,0.007215537
511,heritage,0.006716662
511,people,0.0062401276
511,market,0.005660206
511,street,0.005517966
511,share,0.005248014
511,permit,0.004844083
511,content,0.004410229
512,melbourne,0.02812381
512,city,0.019160064
512,planning,0.017987965
512,design,0.0070415316
512,building,0.0064896923
512,permit,0.0055329865
512,project,0.0054031936
512,applications,0.004839303
512,information,0.0044800993
512,services,0.004268556
513,melbourne,0.01860977
513,city,0.013051031
513,water,0.005688678
513,people,0.005133335
513,street,0.004458912
513,community,0.0044245454
513,page,0.0041500623
513,information,0.004067888
513,animal,0.0037613546
513,business,0.0037414955
514,melbourne,0.014609116
514,city,0.011814715
514,community,0.0060454826
514,space,0.0056731203
514,public,0.00550941
514,new,0.005093718
514,plan,0.004284692
514,people,0.004174097
514,spaces,0.00404485
514,support,0.0037088878
515,melbourne,0.0109779965
515,city,0.00948143
515,street,0.0078091514
515,building,0.0070028156
515,venue,0.0060860985
515,project,0.004222442
515,–,0.0038962974
515,public,0.0037432548
515,plan,0.0037055789
515,grants,0.0036462878
516,melbourne,0.016629493
516,city,0.013964075
516,energy,0.0066280393
516,permit,0.0060425736
516,care,0.0060193096
516,children,0.005478956
516,people,0.005308295
516,services,0.00515213
516,program,0.0049498645
516,community,0.0048510144
517,parking,0.0205118
517,heritage,0.010822271
517,city,0.010168449
517,melbourne,0.010124282
517,time,0.007473331
517,street,0.0059896517
517,information,0.0049714763
517,pay,0.004958074
517,park,0.0046617095
517,victoria,0.0046421485
518,melbourne,0.011678631
518,city,0.0071258424
518,planning,0.0053682565
518,program,0.0044835773
518,children,0.0042961095
518,marina,0.0042139087
518,people,0.0042081634
518,community,0.004050791
518,new,0.0039287447
518,artists,0.003815973
519,melbourne,0.00846619
519,information,0.007085708
519,city,0.004769113
519,food,0.0046481015
519,council,0.004231772
519,waste,0.0039088186
519,space,0.003869223
519,signal,0.0035533588
519,page,0.0031844461
519,marina,0.0031270385
520,city,0.02566961
520,melbourne,0.02273015
520,building,0.0120266825
520,information,0.010483041
520,permit,0.0076443707
520,planning,0.0066422834
520,data,0.006294512
520,required,0.0051633343
520,application,0.004991627
520,form,0.0044635134
521,melbourne,0.023864675
521,city,0.011463315
521,community,0.004591528
521,people,0.0041690352
521,support,0.0038210065
521,page,0.0037619814
521,water,0.003761751
521,share,0.0037343933
521,s,0.0036630533
521,year,0.0035961266
522,community,0.012136603
522,melbourne,0.011910955
522,local,0.009738799
522,city,0.006484944
522,food,0.006458427
522,council,0.0062550805
522,page,0.00582547
522,public,0.0056723347
522,plan,0.0055743284
522,activities,0.004229814
523,city,0.01740772
523,melbourne,0.014806136
523,permit,0.0066317404
523,application,0.006439543
523,business,0.0055139507
523,–,0.004875045
523,street,0.0048621437
523,information,0.0048486697
523,parking,0.0048113517
523,public,0.004621153
524,community,0.012136603
524,melbourne,0.011910955
524,local,0.009738799
524,city,0.006484944
524,food,0.006458427
524,council,0.0062550805
